tube_assembly_id,spec1,spec2,spec3,spec4,spec5,spec6,spec7,spec8,spec9,spec10
TA-10231,SP-0007,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10232,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10233,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10234,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10236,SP-0004,SP-0012,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA
TA-10237,SP-0024,SP-0026,SP-0063,SP-0068,SP-0080,NA,NA,NA,NA,NA
TA-10238,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10239,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10241,SP-0004,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA
TA-10242,SP-0004,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA
TA-10243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10248,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10249,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10251,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10253,SP-0004,SP-0016,SP-0029,SP-0058,SP-0069,NA,NA,NA,NA,NA
TA-10254,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10255,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10256,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10257,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10258,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10259,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10260,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10261,SP-0007,SP-0024,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA
TA-10262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10263,SP-0012,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10264,SP-0004,SP-0012,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA
TA-10265,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA
TA-10266,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10267,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10270,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10273,SP-0007,SP-0012,SP-0021,SP-0026,SP-0058,SP-0092,NA,NA,NA,NA
TA-10274,SP-0007,SP-0012,SP-0021,SP-0026,SP-0058,SP-0092,NA,NA,NA,NA
TA-10275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10276,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10277,SP-0012,SP-0026,SP-0029,SP-0080,NA,NA,NA,NA,NA,NA
TA-10278,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10279,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10280,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10281,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10282,SP-0007,SP-0013,SP-0024,NA,NA,NA,NA,NA,NA,NA
TA-10283,SP-0004,SP-0007,SP-0013,SP-0024,SP-0026,NA,NA,NA,NA,NA
TA-10284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10285,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10286,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10294,SP-0007,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10295,SP-0007,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10296,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10297,SP-0007,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10300,SP-0004,SP-0059,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA
TA-10301,SP-0004,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA
TA-10302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10303,SP-0004,SP-0016,SP-0024,SP-0058,SP-0078,SP-0080,SP-0083,NA,NA,NA
TA-10304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10320,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10321,SP-0007,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10322,SP-0007,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10335,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10336,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10339,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-10340,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-10341,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-10342,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA
TA-10343,SP-0007,SP-0012,SP-0021,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA
TA-10344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10346,SP-0007,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10347,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10348,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10349,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-10350,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10355,SP-0004,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10356,SP-0007,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10357,SP-0007,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10359,SP-0004,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10360,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10361,SP-0004,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA,NA
TA-10362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10366,SP-0004,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA
TA-10367,SP-0024,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA
TA-10368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10371,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-10372,SP-0007,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10374,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10375,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10376,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-10377,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-10378,SP-0004,SP-0005,SP-0007,SP-0017,SP-0058,SP-0070,SP-0080,NA,NA,NA
TA-10379,SP-0063,SP-0065,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10381,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10382,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10384,SP-0004,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10385,SP-0004,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10386,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10387,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10388,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,NA,NA,NA,NA,NA
TA-10389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10391,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10392,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10396,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10397,SP-0063,SP-0067,SP-0068,SP-0080,NA,NA,NA,NA,NA,NA
TA-10398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10404,SP-0004,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10413,SP-0004,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10415,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10416,SP-0007,SP-0024,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA
TA-10417,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10418,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10419,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10420,SP-0004,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA
TA-10421,SP-0004,SP-0065,SP-0067,SP-0069,NA,NA,NA,NA,NA,NA
TA-10422,SP-0007,SP-0072,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10423,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10424,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10425,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA
TA-10426,SP-0007,SP-0012,SP-0022,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA
TA-10427,SP-0012,SP-0024,SP-0026,SP-0063,SP-0080,NA,NA,NA,NA,NA
TA-10428,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10429,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10430,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10431,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10432,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10433,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10434,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10435,SP-0004,SP-0016,SP-0058,SP-0070,SP-0078,SP-0080,SP-0083,NA,NA,NA
TA-10436,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10438,SP-0007,SP-0024,SP-0058,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA
TA-10439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10441,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10442,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10445,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10446,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10447,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10448,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10449,SP-0013,SP-0017,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA
TA-10450,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10451,SP-0007,SP-0069,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10452,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10453,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,NA,NA,NA,NA,NA
TA-10454,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,NA,NA,NA,NA,NA
TA-10455,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10456,SP-0004,SP-0012,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10457,SP-0004,SP-0013,SP-0026,NA,NA,NA,NA,NA,NA,NA
TA-10458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10465,SP-0058,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10466,SP-0058,SP-0063,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10468,SP-0004,SP-0012,SP-0024,SP-0026,SP-0029,SP-0061,SP-0080,NA,NA,NA
TA-10469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10470,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,NA,NA,NA,NA,NA
TA-10471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10472,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10479,SP-0013,SP-0017,SP-0026,SP-0080,NA,NA,NA,NA,NA,NA
TA-10480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10486,SP-0029,SP-0070,NA,NA,NA,NA,NA,NA,NA,NA
TA-10487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10489,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-10490,SP-0007,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA,NA
TA-10491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10497,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10498,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10499,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10500,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10501,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10502,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10503,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10504,SP-0007,SP-0012,SP-0024,SP-0026,SP-0080,SP-0082,NA,NA,NA,NA
TA-10505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10509,SP-0063,SP-0067,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10510,SP-0063,SP-0067,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10511,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10512,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10513,SP-0007,SP-0068,SP-0080,SP-0082,NA,NA,NA,NA,NA,NA
TA-10514,SP-0063,SP-0067,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10515,SP-0063,SP-0067,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA
TA-10516,SP-0009,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10517,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10523,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10524,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10525,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10526,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10528,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10529,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10530,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10531,SP-0012,SP-0024,SP-0026,SP-0047,SP-0050,NA,NA,NA,NA,NA
TA-10532,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10533,SP-0007,SP-0012,SP-0024,SP-0026,SP-0079,SP-0080,SP-0082,NA,NA,NA
TA-10534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10538,SP-0007,SP-0024,SP-0071,SP-0080,SP-0082,NA,NA,NA,NA,NA
TA-10539,SP-0007,SP-0024,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA
TA-10540,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA
TA-10541,SP-0007,SP-0058,SP-0070,SP-0080,SP-0082,NA,NA,NA,NA,NA
TA-10542,SP-0063,SP-0069,SP-0080,NA,NA,NA,NA,NA,NA,NA
TA-10543,SP-0080,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10544,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-10545,SP-0007,SP-0058,SP-0070,SP-0080,NA,NA,NA,NA,NA,NA
TA-10546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-10549,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,NA,NA,NA,NA,NA
TA-10550,SP-0012,SP-0024,SP-0026,SP-0061,SP-0080,NA,NA,NA,NA,NA
TA-10551,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10552,SP-0012,SP-0021,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
TA-10553,SP-0012,SP-0022,SP-0024,SP-0026,SP-0080,NA,NA,NA,NA,NA
