tube_assembly_id,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other
TA-09644,SP-0046,12,1.5,301,7,30,N,N,N,N,EF-003,EF-003,0,0,0
TA-09645,SP-0028,31.75,1.65,18,1,50.8,N,Y,N,N,EF-017,EF-003,0,0,0
TA-09646,SP-0029,15.88,2.41,67,4,38.1,Y,Y,N,N,EF-003,EF-003,0,0,0
TA-09647,SP-0029,12.7,1.65,68,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09648,SP-0029,12.7,1.65,60,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09649,SP-0029,15.88,1.24,15,2,31.75,N,Y,N,Y,EF-003,EF-003,0,0,3
TA-09650,SP-0029,12.7,1.24,13,1,25.4,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09651,SP-0029,31.75,1.65,38,1,76.2,N,N,N,N,EF-003,NONE,0,0,0
TA-09652,SP-0029,12.7,1.65,43,2,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09653,SP-0029,12.7,1.65,52,2,25.4,N,N,N,N,EF-003,NONE,0,0,0
TA-09654,SP-0029,76.2,1.65,32,1,76.2,N,Y,N,Y,EF-012,EF-017,0,0,0
TA-09655,SP-0029,76.2,1.65,56,2,76.2,N,N,N,Y,EF-012,EF-017,0,0,0
TA-09656,SP-0029,19.05,2.11,64,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09657,SP-0029,19.05,2.11,67,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09658,SP-0029,9.52,0.89,67,5,31.75,N,N,N,Y,EF-003,EF-003,0,0,0
TA-09659,SP-0029,9.52,0.89,75,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09660,SP-0029,12.7,0.89,39,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09661,SP-0037,127,1.65,19,1,127,Y,Y,Y,Y,EF-023,EF-014,1,0,0
TA-09662,SP-0029,101.6,1.65,105,3,101.6,N,Y,N,Y,EF-017,EF-017,0,0,0
TA-09663,SP-0029,101.6,1.65,217,3,101.6,N,N,Y,Y,EF-017,EF-017,0,0,0
TA-09664,SP-0029,127,1.65,39,1,190.5,Y,Y,Y,Y,EF-023,EF-017,0,0,0
TA-09665,SP-0029,127,1.65,75,2,127,Y,Y,Y,Y,EF-023,EF-017,1,0,0
TA-09666,SP-0030,13.72,3.02,113,3,38.1,N,N,N,N,EF-023,EF-023,0,0,0
TA-09667,SP-0030,13.72,3.02,108,3,38.1,N,N,N,N,EF-023,EF-023,0,0,0
TA-09668,SP-0035,15.88,1.65,105,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0
TA-09669,SP-0035,15.88,1.65,94,6,38.1,N,N,N,N,EF-018,EF-018,0,0,0
TA-09670,SP-0029,25.4,1.65,69,5,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09671,SP-0029,25.4,1.65,74,4,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09672,SP-0029,25.4,1.65,47,3,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09673,SP-0029,15.88,1.24,18,1,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09674,SP-0029,15.88,1.65,193,9,50.8,Y,Y,N,N,EF-003,EF-003,0,0,0
TA-09675,SP-0029,15.88,1.65,70,3,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09676,SP-0028,6.35,0.89,137,5,19.05,N,N,N,N,EF-018,EF-018,0,0,0
TA-09677,SP-0029,88.9,1.65,229,4,101.6,N,Y,N,N,EF-009,EF-023,0,0,0
TA-09678,SP-0029,88.9,1.65,138,2,101.6,N,N,N,N,EF-009,NONE,0,0,0
TA-09679,SP-0029,88.9,1.65,145,2,101.6,N,N,N,N,EF-009,NONE,0,0,0
TA-09680,SP-0029,88.9,1.65,166,2,101.6,N,N,N,N,EF-009,NONE,0,0,0
TA-09681,SP-0029,88.9,1.65,88,2,101.6,N,Y,N,N,EF-009,EF-009,0,0,0
TA-09682,SP-0029,127,1.65,108,2,127,Y,Y,N,Y,EF-023,EF-009,0,0,0
TA-09683,SP-0029,88.9,1.65,97,1,101.6,N,N,N,N,EF-009,NONE,0,0,0
TA-09684,SP-0029,88.9,1.65,153,2,101.6,N,N,N,N,EF-003,EF-003,0,0,0
TA-09685,SP-0029,88.9,1.65,192,2,101.6,N,Y,N,N,EF-009,NONE,0,0,0
TA-09686,SP-0029,12.7,1.65,121,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09687,SP-0029,76.2,1.65,61,1,152.4,N,N,Y,Y,EF-023,EF-017,1,0,0
TA-09688,SP-0029,76.2,1.65,37,1,152.4,N,N,N,Y,EF-003,EF-017,0,0,0
TA-09689,SP-0029,9.52,0.89,25,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09690,SP-0029,9.52,0.89,30,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09691,SP-0029,15.88,1.65,156,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09692,SP-0029,127,1.65,30,0,0,N,N,N,N,EF-009,EF-017,0,0,1
TA-09693,SP-0029,127,1.65,126,2,196.85,N,Y,N,N,EF-017,EF-017,0,0,0
TA-09694,SP-0029,127,1.65,33,1,127,N,Y,N,Y,EF-017,EF-023,0,0,0
TA-09695,SP-0029,127,1.65,183,4,127,N,Y,N,Y,EF-017,EF-017,1,0,1
TA-09696,SP-0029,127,1.65,146,1,139.7,N,N,Y,Y,EF-017,EF-017,1,0,0
TA-09697,SP-0029,127,1.65,163,3,139.7,N,N,N,Y,EF-017,EF-017,2,0,0
TA-09698,SP-0037,6.35,0.89,12,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09699,SP-0037,6.35,0.89,13,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09700,SP-0029,12.7,0.89,36,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09701,SP-0029,31.75,1.65,90,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09702,SP-0029,31.75,1.65,163,8,63.5,N,N,N,Y,EF-003,EF-003,0,0,0
TA-09703,SP-0029,19.05,1.65,75,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09704,SP-0029,10,3.5,194,4,38.1,N,N,N,N,NONE,NONE,0,0,0
TA-09705,SP-0029,31.75,1.65,22,1,63.5,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09706,SP-0029,31.75,1.65,61,3,63.5,N,Y,N,Y,EF-003,EF-003,0,0,0
TA-09707,SP-0029,101.6,1.65,205,4,101.6,Y,Y,N,Y,EF-017,EF-017,0,0,0
TA-09708,SP-0028,63.5,1.65,118,0,0,N,N,N,N,EF-009,EF-009,0,0,0
TA-09709,SP-0029,12.7,1.65,88,5,38.1,Y,Y,N,N,EF-003,EF-003,0,0,0
TA-09710,SP-0029,9.52,0.89,28,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09711,SP-0028,25.4,1.65,24,2,38.1,N,N,N,N,EF-003,EF-017,0,0,0
TA-09712,SP-0029,76.2,1.65,88,2,152.4,Y,Y,N,Y,EF-009,EF-009,0,0,0
TA-09713,SP-0029,25.4,1.65,26,2,38.1,N,Y,N,N,EF-002,EF-009,0,0,0
TA-09714,SP-0029,15.88,1.65,200,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09715,SP-0029,15.88,1.65,200,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09716,SP-0029,15.88,1.65,223,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09717,SP-0029,15.88,1.65,223,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09718,SP-0029,15.88,1.24,157,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09719,SP-0029,15.88,1.24,138,4,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09720,SP-0029,19.05,1.24,126,4,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09721,SP-0029,15.88,1.24,185,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09722,SP-0029,12.7,1.24,133,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09723,SP-0028,57.15,1.65,91,2,114,N,N,N,N,NONE,EF-015,0,0,0
TA-09724,SP-0039,6.35,0.89,94,4,12.7,N,N,N,N,EF-003,EF-003,0,0,0
TA-09725,SP-0039,6.35,0.89,94,5,12.7,N,N,N,N,EF-003,EF-003,0,0,0
TA-09726,SP-0046,34,4,151,4,90,N,N,N,N,EF-021,NONE,0,0,0
TA-09727,SP-0039,6.35,0.89,94,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09728,SP-0019,6.35,0.71,82,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09729,SP-0019,6.35,0.71,88,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09730,SP-0019,6.35,0.71,82,7,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09731,SP-0019,6.35,0.71,86,6,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09732,SP-0029,88.9,1.65,162,2,101.6,N,N,N,N,NONE,EF-009,2,0,0
TA-09733,SP-0029,88.9,1.65,231,4,101.6,N,Y,N,N,EF-009,NONE,0,0,0
TA-09734,SP-0029,88.9,1.65,191,3,101.6,N,N,N,N,EF-009,NONE,0,0,0
TA-09735,SP-0029,88.9,1.65,114,2,101.6,N,N,N,N,EF-009,EF-009,0,0,0
TA-09736,SP-0029,88.9,1.65,145,3,101.6,N,Y,Y,Y,EF-009,EF-009,0,0,0
TA-09737,SP-0029,88.9,1.65,68,2,101.6,N,Y,N,N,EF-009,9999,0,0,0
TA-09738,SP-0029,88.9,1.65,166,2,101.6,N,Y,N,N,EF-009,NONE,0,0,0
TA-09739,SP-0029,19.05,1.65,119,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09740,SP-0029,19.05,2.11,188,8,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09741,SP-0029,19.05,2.11,192,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09742,SP-0028,50.8,1.65,90,4,101.6,N,N,N,Y,EF-017,EF-017,0,0,0
TA-09743,SP-0029,25.4,1.65,104,4,50.8,N,N,N,Y,EF-017,EF-017,0,0,0
TA-09744,SP-0029,12.7,2.11,22,2,25.4,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09745,SP-0029,12.7,2.11,22,2,25.4,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09746,SP-0035,9.52,0.89,28,3,19.05,N,N,N,N,EF-018,EF-018,0,0,0
TA-09747,SP-0029,12.7,1.65,107,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09748,SP-0029,12.7,1.65,104,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09749,SP-0029,12.7,1.65,103,5,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09750,SP-0029,12.7,1.65,108,6,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09751,SP-0037,6.35,0.89,12,2,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09752,SP-0029,25.4,1.65,24,3,30,N,Y,N,Y,EF-003,EF-009,0,0,0
TA-09753,SP-0028,9.52,0.89,102,2,38.1,N,N,N,N,EF-017,NONE,0,0,0
TA-09754,SP-0037,6.35,0.89,40,3,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09755,SP-0037,127,1.65,19,1,127,Y,Y,Y,Y,EF-023,EF-014,1,0,0
TA-09756,SP-0029,114.3,1.65,158,1,114.3,N,N,N,N,NONE,NONE,0,0,0
TA-09757,SP-0029,114.3,1.65,161,1,114.3,N,N,N,N,NONE,NONE,0,0,0
TA-09758,SP-0029,114.3,1.65,214,2,114.3,N,N,N,N,NONE,EF-017,0,0,0
TA-09759,SP-0029,101.6,1.65,88,2,101.6,N,N,Y,Y,EF-009,EF-009,0,0,0
TA-09760,SP-0029,88.9,1.65,83,2,101.3,N,N,Y,Y,EF-009,EF-009,0,0,0
TA-09761,SP-0029,88.9,1.65,131,2,101.6,Y,Y,N,N,EF-009,NONE,0,0,0
TA-09762,SP-0029,88.9,1.65,184,2,101.6,N,N,N,N,EF-009,EF-019,0,0,0
TA-09763,SP-0029,19.05,1.24,137,3,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
TA-09764,SP-0029,25.4,2.11,102,3,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09765,SP-0028,6.35,0.89,18,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09766,SP-0028,76.2,1.65,45,2,76.2,N,Y,N,Y,EF-009,EF-009,0,0,0
TA-09767,SP-0028,76.2,1.65,177,4,152.4,N,Y,N,Y,EF-009,EF-009,0,0,0
TA-09768,SP-0028,76.2,1.65,78,2,101.6,N,N,N,N,EF-009,EF-009,0,0,0
TA-09769,SP-0029,12.7,1.24,54,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09770,SP-0029,19.05,1.65,236,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09771,SP-0029,19.05,1.65,132,6,50.8,N,N,N,N,EF-003,EF-012,0,0,0
TA-09772,SP-0029,19.05,1.24,160,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09773,SP-0029,19.05,1.24,168,7,50.8,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09774,SP-0029,25.4,2.41,31,2,50.8,N,N,N,Y,EF-003,EF-003,0,0,0
TA-09775,SP-0029,25.4,2.41,33,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09776,SP-0029,9.52,1.24,20,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09777,SP-0029,9.52,0.89,76,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09778,SP-0029,9.52,0.89,31,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09779,SP-0029,9.52,0.89,32,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09780,SP-0029,9.52,0.89,55,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09781,SP-0029,9.52,0.89,75,5,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09782,SP-0029,9.52,0.89,66,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09783,SP-0029,9.52,1.24,15,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09784,SP-0029,9.52,1.24,25,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09785,SP-0029,15.88,1.24,43,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09786,SP-0029,15.88,1.24,150,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09787,SP-0029,15.88,2.41,151,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09788,SP-0029,15.88,2.41,44,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09789,SP-0037,6.35,0.89,16,1,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09790,SP-0037,6.35,0.89,16,1,19.05,N,N,N,N,EF-008,EF-008,0,0,0
TA-09791,SP-0029,19.05,1.65,62,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09792,SP-0029,15.88,1.65,38,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09793,SP-0029,15.88,1.65,56,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09794,SP-0029,15.88,1.65,48,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09795,SP-0029,19.05,2.41,33,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09796,SP-0029,12.7,1.65,302,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09797,SP-0029,9.52,0.89,291,7,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09798,SP-0029,127,1.65,140,2,127,Y,Y,Y,Y,EF-023,EF-017,0,0,0
TA-09799,SP-0046,34,4,162,3,90,N,N,N,N,EF-021,NONE,0,0,0
TA-09800,SP-0046,27.2,3.2,161,3,70,N,N,N,N,EF-021,EF-021,0,0,0
TA-09801,SP-0035,9.52,1.24,90,7,19.05,N,N,N,N,EF-018,EF-018,0,0,0
TA-09802,SP-0029,25.4,1.65,29,1,50.8,N,N,N,N,EF-018,EF-017,0,0,0
TA-09803,SP-0029,22.22,1.65,40,2,38.1,N,N,N,N,EF-018,EF-017,0,0,0
TA-09804,SP-0029,22.22,1.65,40,2,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09805,SP-0029,127,1.65,56,1,139.7,Y,Y,N,N,EF-023,EF-017,0,0,0
TA-09806,SP-0029,127,1.65,46,1,139.7,Y,Y,N,N,EF-023,EF-017,0,0,0
TA-09807,SP-0029,9.52,1.65,49,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09808,SP-0029,9.52,1.65,40,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09809,SP-0029,12.7,0.89,52,4,25.4,N,N,N,N,EF-017,EF-017,0,0,0
TA-09810,SP-0035,6.35,0.89,156,4,19.05,N,N,N,N,EF-018,EF-018,0,0,0
TA-09811,SP-0029,88.9,1.65,89,1,101.6,N,N,N,N,EF-009,EF-009,0,0,0
TA-09812,SP-0029,88.9,1.65,91,1,101.6,N,N,N,N,EF-009,EF-009,0,0,0
TA-09813,SP-0035,12.7,1.65,67,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09814,SP-0028,25.4,1.65,14,2,63.5,N,N,N,N,EF-003,EF-009,0,0,0
TA-09815,SP-0028,25.4,1.65,79,2,63,N,N,N,N,EF-003,EF-009,0,0,0
TA-09816,SP-0028,25.4,1.65,81,2,63.5,N,N,N,N,EF-003,EF-009,0,0,0
TA-09817,SP-0028,25.4,1.65,88,2,63.5,N,N,N,N,EF-003,EF-009,0,0,0
TA-09818,SP-0035,15.88,1.65,82,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0
TA-09819,SP-0028,9.52,0.89,25,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09820,SP-0029,15.88,1.65,155,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09821,SP-0029,15.88,1.65,146,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09822,SP-0029,15.88,1.24,216,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09823,SP-0029,19.05,1.65,112,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09824,SP-0029,19.05,1.65,127,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09825,SP-0028,12.7,0.89,71,4,25.4,N,N,N,N,EF-003,EF-003,0,0,0
TA-09826,SP-0028,12.7,0.89,90,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09827,SP-0028,12.7,0.89,23,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09828,SP-0028,12.7,0.89,123,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09829,SP-0028,12.7,0.89,14,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09830,SP-0029,127,1.65,177,3,190.5,N,N,Y,Y,EF-017,EF-017,0,0,0
TA-09831,SP-0029,19.05,1.65,53,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09832,SP-0029,15.88,1.65,155,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09833,SP-0029,15.88,1.65,104,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09834,SP-0029,15.88,1.65,157,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09835,SP-0029,15.88,1.65,56,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09836,SP-0029,15.88,1.65,59,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09837,SP-0029,15.88,1.65,149,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09838,SP-0029,15.88,1.65,155,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09839,SP-0029,15.88,1.65,88,6,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09840,SP-0029,15.88,1.65,106,5,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09841,SP-0029,15.88,1.65,56,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09842,SP-0029,15.88,1.65,58,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09843,SP-0029,15.88,1.65,77,4,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09844,SP-0029,15.88,1.65,107,6,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09845,SP-0029,15.88,1.65,162,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09846,SP-0029,15.88,1.65,178,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09847,SP-0029,15.88,1.65,133,5,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09848,SP-0029,15.88,1.65,88,4,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09849,SP-0029,15.88,1.65,106,4,38.1,N,N,N,N,EF-003,EF-003,0,0,2
TA-09850,SP-0029,15.88,1.65,140,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09851,SP-0029,15.88,1.65,152,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09852,SP-0029,15.88,1.65,134,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09853,SP-0029,15.88,1.65,93,5,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09854,SP-0029,15.88,1.65,108,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09855,SP-0029,15.88,1.65,138,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09856,SP-0029,15.88,1.65,47,5,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09857,SP-0029,15.88,1.65,78,5,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09858,SP-0029,15.88,1.65,149,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09859,SP-0029,15.88,1.65,155,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09860,SP-0029,15.88,1.65,115,6,38.1,N,N,N,N,EF-003,EF-003,1,0,0
TA-09861,SP-0029,15.88,1.65,104,6,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09862,SP-0029,15.88,1.65,56,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09863,SP-0029,15.88,1.65,68,3,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09864,SP-0029,15.88,1.65,64,2,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09865,SP-0029,15.88,1.65,89,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,1
TA-09866,SP-0029,15.88,1.65,89,5,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09867,SP-0029,15.88,1.65,110,6,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09868,SP-0029,15.88,1.65,110,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09869,SP-0029,15.88,1.65,124,4,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09870,SP-0029,15.88,1.65,124,4,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09871,SP-0029,15.88,1.65,227,12,38.1,N,N,N,N,EF-003,EF-002,0,0,0
TA-09872,SP-0029,15.88,1.65,82,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09873,SP-0029,15.88,1.65,120,6,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09874,SP-0029,15.88,1.65,125,9,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09875,SP-0029,15.88,1.65,53,3,38.1,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09876,SP-0029,15.88,1.65,81,5,38.1,N,N,N,N,EF-003,EF-003,0,0,1
TA-09877,NA,15.88,1.65,136,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09878,NA,15.88,1.65,140,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09879,SP-0028,57.15,1.65,84,2,114.3,N,N,N,N,NONE,NONE,0,0,0
TA-09880,SP-0028,57.15,1.65,87,2,101.6,N,N,N,N,NONE,NONE,0,0,0
TA-09881,SP-0029,127,1.65,143,2,127,N,N,N,N,EF-017,EF-017,0,0,0
TA-09882,SP-0029,25.4,3.05,194,7,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09883,SP-0029,25.4,3.05,186,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09884,SP-0029,25.4,3.05,164,7,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09885,SP-0029,25.4,3.05,223,5,63.5,N,N,N,Y,EF-003,EF-003,0,0,0
TA-09886,SP-0029,25.4,3.05,219,7,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09887,SP-0029,25.4,3.05,173,5,63.5,N,Y,N,N,EF-003,EF-003,0,0,0
TA-09888,SP-0029,25.4,3.05,202,8,63.5,N,N,N,N,EF-003,EF-003,0,0,0
TA-09889,SP-0029,25.4,3.05,190,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09890,SP-0029,19.05,2.11,199,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09891,SP-0029,19.05,2.11,260,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09892,SP-0029,19.05,2.11,125,6,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09893,SP-0029,19.05,2.11,347,9,50.8,N,N,N,N,EF-003,EF-003,0,0,0
TA-09894,SP-0046,27.2,3.2,85,4,70,N,N,N,N,EF-021,EF-021,0,0,0
TA-09895,SP-0035,12.7,0.89,192,4,38.1,N,N,N,N,EF-018,EF-018,0,0,0
TA-09896,SP-0037,6.35,0.89,16,2,12.7,N,N,N,N,EF-008,EF-008,0,0,0
TA-09897,SP-0029,12.7,1.65,44,4,31.75,N,N,N,N,EF-003,EF-003,0,0,0
TA-09898,SP-0035,12.7,1.65,46,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09899,SP-0035,12.7,1.65,118,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09900,SP-0046,34,4,30,2,60,Y,Y,N,Y,EF-021,EF-021,0,0,0
TA-09901,SP-0046,27.2,3.2,124,2,70,N,N,N,N,EF-021,EF-021,0,0,0
TA-09902,NA,15.88,1.65,179,7,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09903,SP-0029,88.9,1.65,117,4,152.4,N,Y,Y,Y,EF-023,EF-023,0,0,1
TA-09904,SP-0038,6.35,0.89,9,2,12.7,N,N,N,N,EF-008,EF-017,0,0,0
TA-09905,SP-0035,12.7,1.24,130,5,25.4,N,N,N,N,EF-018,EF-018,0,0,0
TA-09906,SP-0046,27.2,3.2,127,2,70,N,N,N,N,EF-021,EF-021,0,0,0
TA-09907,SP-0035,6.35,0.89,26,2,19.05,N,N,N,N,EF-003,EF-003,0,0,0
TA-09908,SP-0035,6.35,0.89,109,0,0,N,N,N,N,EF-003,EF-003,0,0,0
TA-09909,SP-0035,12.7,0.89,59,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0
TA-09910,SP-0035,12.7,0.89,57,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0
