id,severity_type
15484,severity_type 1
8554,severity_type 1
12467,severity_type 1
15629,severity_type 1
9693,severity_type 1
4531,severity_type 1
4784,severity_type 1
11222,severity_type 1
13115,severity_type 1
10349,severity_type 1
15546,severity_type 2
311,severity_type 1
1668,severity_type 1
3539,severity_type 1
10966,severity_type 4
14406,severity_type 1
2439,severity_type 4
15692,severity_type 2
5663,severity_type 2
6929,severity_type 2
4266,severity_type 1
12343,severity_type 1
2537,severity_type 2
11020,severity_type 1
3917,severity_type 2
16009,severity_type 2
13472,severity_type 2
18438,severity_type 2
1130,severity_type 1
758,severity_type 2
11753,severity_type 4
13255,severity_type 4
17541,severity_type 4
2680,severity_type 1
743,severity_type 1
17009,severity_type 1
18446,severity_type 1
17575,severity_type 1
12109,severity_type 1
3466,severity_type 1
5919,severity_type 1
1855,severity_type 1
10454,severity_type 1
2679,severity_type 1
11625,severity_type 1
2948,severity_type 1
3455,severity_type 1
7214,severity_type 1
17519,severity_type 1
6984,severity_type 1
5265,severity_type 1
1365,severity_type 1
8690,severity_type 1
14689,severity_type 1
1080,severity_type 1
12291,severity_type 1
11760,severity_type 1
4573,severity_type 1
17926,severity_type 1
10537,severity_type 1
7829,severity_type 1
1965,severity_type 1
4792,severity_type 1
1828,severity_type 1
6299,severity_type 1
13638,severity_type 1
13435,severity_type 1
1939,severity_type 1
12208,severity_type 1
1002,severity_type 1
11572,severity_type 1
17354,severity_type 1
18327,severity_type 1
212,severity_type 1
3968,severity_type 1
2940,severity_type 1
6734,severity_type 1
3144,severity_type 1
3664,severity_type 1
1778,severity_type 1
14405,severity_type 1
4577,severity_type 1
17455,severity_type 1
6640,severity_type 1
12079,severity_type 1
2955,severity_type 1
3549,severity_type 1
17092,severity_type 1
2723,severity_type 2
2768,severity_type 1
15864,severity_type 1
5118,severity_type 1
619,severity_type 1
5393,severity_type 1
4406,severity_type 1
5804,severity_type 1
7349,severity_type 1
4341,severity_type 1
8836,severity_type 1
16500,severity_type 1
17912,severity_type 1
6534,severity_type 1
8369,severity_type 1
5887,severity_type 1
16826,severity_type 1
15016,severity_type 1
1394,severity_type 1
3644,severity_type 1
11245,severity_type 1
3497,severity_type 1
7633,severity_type 1
11757,severity_type 1
3972,severity_type 1
9569,severity_type 1
9046,severity_type 1
2836,severity_type 1
6219,severity_type 1
3116,severity_type 1
12627,severity_type 1
2244,severity_type 1
5692,severity_type 1
13482,severity_type 1
17527,severity_type 1
8040,severity_type 1
5832,severity_type 1
12960,severity_type 1
2651,severity_type 1
14091,severity_type 1
16375,severity_type 1
16803,severity_type 1
2983,severity_type 1
3087,severity_type 1
2211,severity_type 1
14146,severity_type 1
3414,severity_type 1
3712,severity_type 1
7817,severity_type 1
7854,severity_type 1
16697,severity_type 1
7312,severity_type 1
5173,severity_type 1
13794,severity_type 1
10898,severity_type 1
17820,severity_type 1
2589,severity_type 1
10932,severity_type 1
11767,severity_type 1
771,severity_type 1
4823,severity_type 2
2715,severity_type 1
11329,severity_type 1
10124,severity_type 1
10840,severity_type 1
10296,severity_type 1
3111,severity_type 1
7294,severity_type 1
2957,severity_type 1
1096,severity_type 1
1823,severity_type 1
12365,severity_type 1
6926,severity_type 1
2902,severity_type 1
7308,severity_type 1
5130,severity_type 1
9171,severity_type 1
5093,severity_type 1
5739,severity_type 1
3572,severity_type 1
14461,severity_type 1
12133,severity_type 1
7480,severity_type 2
151,severity_type 2
901,severity_type 2
8271,severity_type 2
12687,severity_type 2
15387,severity_type 2
6307,severity_type 1
7410,severity_type 2
995,severity_type 2
7067,severity_type 2
13207,severity_type 1
16047,severity_type 1
7033,severity_type 2
15630,severity_type 2
6413,severity_type 1
9259,severity_type 1
15899,severity_type 1
3239,severity_type 1
10526,severity_type 1
12823,severity_type 2
11542,severity_type 1
3492,severity_type 2
2126,severity_type 1
13591,severity_type 1
4774,severity_type 2
10393,severity_type 1
7497,severity_type 2
3102,severity_type 1
16018,severity_type 2
5070,severity_type 1
1073,severity_type 2
2080,severity_type 2
4175,severity_type 2
4200,severity_type 1
18228,severity_type 1
12136,severity_type 1
8644,severity_type 1
9347,severity_type 2
4616,severity_type 2
1819,severity_type 2
13066,severity_type 2
4181,severity_type 2
4886,severity_type 1
9975,severity_type 2
465,severity_type 2
15826,severity_type 1
4907,severity_type 1
10222,severity_type 2
11026,severity_type 1
9216,severity_type 2
8135,severity_type 2
14654,severity_type 2
17486,severity_type 2
17868,severity_type 2
14427,severity_type 2
12088,severity_type 2
7558,severity_type 1
3945,severity_type 2
5776,severity_type 2
15456,severity_type 1
12338,severity_type 1
2316,severity_type 1
8702,severity_type 2
9804,severity_type 2
17700,severity_type 1
798,severity_type 2
15182,severity_type 2
14110,severity_type 1
10589,severity_type 2
10744,severity_type 1
18350,severity_type 2
68,severity_type 2
4019,severity_type 2
15911,severity_type 2
16561,severity_type 2
17432,severity_type 1
5641,severity_type 1
2298,severity_type 2
8335,severity_type 1
15668,severity_type 2
11441,severity_type 2
5191,severity_type 1
8087,severity_type 1
3918,severity_type 1
7904,severity_type 1
138,severity_type 1
12178,severity_type 2
14318,severity_type 1
2728,severity_type 1
15627,severity_type 1
7730,severity_type 1
253,severity_type 1
11664,severity_type 1
15480,severity_type 2
389,severity_type 2
12303,severity_type 2
16220,severity_type 1
16533,severity_type 1
8250,severity_type 1
3082,severity_type 2
5286,severity_type 2
18096,severity_type 1
15710,severity_type 1
12555,severity_type 1
13398,severity_type 2
15766,severity_type 2
16376,severity_type 1
12466,severity_type 2
10027,severity_type 1
4453,severity_type 2
5167,severity_type 2
6806,severity_type 1
438,severity_type 2
9575,severity_type 2
4351,severity_type 1
2175,severity_type 1
17633,severity_type 2
85,severity_type 2
14004,severity_type 1
2819,severity_type 1
294,severity_type 1
17185,severity_type 1
14466,severity_type 2
539,severity_type 1
13746,severity_type 1
14568,severity_type 1
4770,severity_type 1
14667,severity_type 1
6305,severity_type 1
17027,severity_type 1
10641,severity_type 1
3426,severity_type 2
14724,severity_type 2
18497,severity_type 2
18211,severity_type 2
6709,severity_type 2
8654,severity_type 2
3936,severity_type 2
11662,severity_type 1
7828,severity_type 2
1930,severity_type 2
3209,severity_type 2
1880,severity_type 2
13984,severity_type 2
4174,severity_type 2
5344,severity_type 2
7716,severity_type 2
11398,severity_type 2
1615,severity_type 2
15544,severity_type 2
7744,severity_type 1
18383,severity_type 1
13887,severity_type 1
15506,severity_type 1
2354,severity_type 1
420,severity_type 1
2474,severity_type 4
3722,severity_type 1
674,severity_type 1
9150,severity_type 1
14730,severity_type 1
13502,severity_type 1
15360,severity_type 1
9511,severity_type 1
7947,severity_type 1
12642,severity_type 1
13189,severity_type 1
16574,severity_type 4
1186,severity_type 1
18321,severity_type 1
12012,severity_type 1
13223,severity_type 1
8183,severity_type 1
17435,severity_type 1
14201,severity_type 2
6876,severity_type 1
10777,severity_type 1
7725,severity_type 1
7841,severity_type 1
14391,severity_type 1
6088,severity_type 1
12107,severity_type 1
12640,severity_type 1
8493,severity_type 1
4451,severity_type 1
8464,severity_type 1
12048,severity_type 1
1318,severity_type 1
4329,severity_type 1
6627,severity_type 1
13518,severity_type 1
1256,severity_type 1
5245,severity_type 1
11904,severity_type 1
13160,severity_type 1
14191,severity_type 1
4220,severity_type 1
8478,severity_type 1
18387,severity_type 1
765,severity_type 1
13045,severity_type 2
6770,severity_type 1
12106,severity_type 2
16542,severity_type 2
6530,severity_type 2
18379,severity_type 2
6739,severity_type 2
2164,severity_type 2
1043,severity_type 2
1342,severity_type 2
10983,severity_type 2
300,severity_type 2
10123,severity_type 2
16957,severity_type 2
6473,severity_type 2
3531,severity_type 2
15105,severity_type 2
12541,severity_type 1
9715,severity_type 2
7764,severity_type 2
5568,severity_type 1
13643,severity_type 2
15728,severity_type 2
18202,severity_type 2
17786,severity_type 2
17845,severity_type 2
14274,severity_type 1
5235,severity_type 2
7289,severity_type 2
6159,severity_type 2
9123,severity_type 2
15929,severity_type 1
17491,severity_type 2
4929,severity_type 2
366,severity_type 1
15572,severity_type 2
15706,severity_type 1
1026,severity_type 2
7493,severity_type 2
12420,severity_type 2
9768,severity_type 2
1525,severity_type 2
18039,severity_type 2
16872,severity_type 2
10337,severity_type 2
13700,severity_type 2
14672,severity_type 1
6417,severity_type 2
12393,severity_type 2
3766,severity_type 4
5267,severity_type 4
4445,severity_type 4
18069,severity_type 1
14824,severity_type 1
3316,severity_type 1
5576,severity_type 1
11356,severity_type 1
5197,severity_type 1
18224,severity_type 1
6334,severity_type 1
11996,severity_type 1
14215,severity_type 1
10761,severity_type 1
12159,severity_type 1
6021,severity_type 1
6328,severity_type 1
4895,severity_type 1
17348,severity_type 1
492,severity_type 2
14002,severity_type 2
14983,severity_type 2
1030,severity_type 2
15842,severity_type 4
15723,severity_type 1
4496,severity_type 1
16944,severity_type 1
14703,severity_type 1
2159,severity_type 1
12064,severity_type 1
17711,severity_type 1
13172,severity_type 1
8891,severity_type 1
6492,severity_type 1
7537,severity_type 1
16617,severity_type 1
706,severity_type 1
6738,severity_type 1
10446,severity_type 1
6320,severity_type 1
16879,severity_type 1
9504,severity_type 1
10747,severity_type 1
18479,severity_type 1
10702,severity_type 1
12539,severity_type 1
6525,severity_type 1
6445,severity_type 1
1381,severity_type 1
15375,severity_type 1
8670,severity_type 1
14469,severity_type 2
3448,severity_type 1
10360,severity_type 1
6754,severity_type 1
17336,severity_type 1
16221,severity_type 1
9189,severity_type 2
5200,severity_type 1
4894,severity_type 1
2717,severity_type 1
17031,severity_type 1
5695,severity_type 1
8121,severity_type 2
11243,severity_type 2
8365,severity_type 1
8647,severity_type 2
9770,severity_type 2
6569,severity_type 2
1171,severity_type 1
10839,severity_type 2
4050,severity_type 2
11690,severity_type 1
18161,severity_type 2
13235,severity_type 2
2769,severity_type 2
7181,severity_type 1
3243,severity_type 1
16310,severity_type 1
10013,severity_type 2
9527,severity_type 1
6133,severity_type 1
13385,severity_type 1
5571,severity_type 1
3732,severity_type 4
7572,severity_type 2
1550,severity_type 1
13844,severity_type 1
2287,severity_type 2
481,severity_type 1
4520,severity_type 1
3658,severity_type 1
14072,severity_type 2
13222,severity_type 1
6831,severity_type 1
6171,severity_type 1
15219,severity_type 1
16038,severity_type 4
16154,severity_type 5
13347,severity_type 4
8813,severity_type 1
14125,severity_type 1
9281,severity_type 1
11461,severity_type 1
8957,severity_type 1
2812,severity_type 1
16203,severity_type 2
9311,severity_type 2
642,severity_type 1
1611,severity_type 2
16785,severity_type 2
12387,severity_type 1
7210,severity_type 1
1376,severity_type 1
7626,severity_type 1
12333,severity_type 2
15520,severity_type 1
1507,severity_type 1
16071,severity_type 1
16717,severity_type 1
6134,severity_type 1
7881,severity_type 1
13186,severity_type 1
5763,severity_type 1
5752,severity_type 1
2709,severity_type 1
915,severity_type 1
13297,severity_type 1
12286,severity_type 1
13540,severity_type 1
10936,severity_type 1
8360,severity_type 1
1023,severity_type 1
15189,severity_type 1
18036,severity_type 1
8695,severity_type 1
11304,severity_type 2
5827,severity_type 1
17433,severity_type 1
1216,severity_type 1
17197,severity_type 1
9396,severity_type 1
15228,severity_type 1
5000,severity_type 1
13178,severity_type 1
10471,severity_type 2
9729,severity_type 1
8691,severity_type 1
15663,severity_type 1
12486,severity_type 1
401,severity_type 1
2183,severity_type 1
1304,severity_type 1
15053,severity_type 1
4580,severity_type 1
3256,severity_type 1
17376,severity_type 1
16931,severity_type 1
4605,severity_type 1
15984,severity_type 1
288,severity_type 2
4514,severity_type 1
6163,severity_type 1
14598,severity_type 1
11405,severity_type 1
9020,severity_type 2
12331,severity_type 1
14292,severity_type 1
9544,severity_type 1
18422,severity_type 1
5470,severity_type 1
13874,severity_type 1
5375,severity_type 1
12226,severity_type 1
17345,severity_type 1
2464,severity_type 1
16801,severity_type 2
6964,severity_type 1
15239,severity_type 1
17382,severity_type 1
8580,severity_type 1
16303,severity_type 2
13147,severity_type 1
15248,severity_type 1
17600,severity_type 1
8248,severity_type 1
7823,severity_type 1
11546,severity_type 1
130,severity_type 1
9035,severity_type 2
10116,severity_type 2
4495,severity_type 1
17528,severity_type 1
10323,severity_type 1
16856,severity_type 2
9549,severity_type 2
1744,severity_type 2
8726,severity_type 2
18493,severity_type 2
7492,severity_type 1
14957,severity_type 1
5181,severity_type 1
8383,severity_type 4
4409,severity_type 1
10202,severity_type 1
2286,severity_type 2
3848,severity_type 1
8418,severity_type 1
16928,severity_type 2
709,severity_type 1
12225,severity_type 1
4596,severity_type 1
6697,severity_type 2
12179,severity_type 1
11803,severity_type 4
11113,severity_type 1
1510,severity_type 1
1485,severity_type 1
12497,severity_type 1
6058,severity_type 1
4885,severity_type 1
3050,severity_type 2
847,severity_type 1
16605,severity_type 2
13741,severity_type 1
11348,severity_type 2
4048,severity_type 2
17251,severity_type 1
762,severity_type 1
6745,severity_type 1
1688,severity_type 1
10461,severity_type 1
9047,severity_type 1
3540,severity_type 1
11251,severity_type 1
17126,severity_type 1
12229,severity_type 2
12953,severity_type 2
5519,severity_type 2
13349,severity_type 2
13708,severity_type 2
7003,severity_type 1
15273,severity_type 1
10886,severity_type 1
15635,severity_type 1
13900,severity_type 2
5742,severity_type 2
18210,severity_type 1
7559,severity_type 2
4083,severity_type 1
7896,severity_type 1
9413,severity_type 1
4043,severity_type 1
620,severity_type 1
4465,severity_type 1
16151,severity_type 2
4134,severity_type 1
5443,severity_type 2
221,severity_type 1
3104,severity_type 1
6063,severity_type 1
5186,severity_type 1
8171,severity_type 2
850,severity_type 1
2266,severity_type 1
3252,severity_type 1
7090,severity_type 1
5371,severity_type 2
16994,severity_type 2
17484,severity_type 2
10944,severity_type 1
14423,severity_type 1
4963,severity_type 2
4251,severity_type 1
684,severity_type 1
2024,severity_type 2
12490,severity_type 1
4311,severity_type 1
17661,severity_type 1
16299,severity_type 1
