id,resource_type
12575,resource_type 2
12576,resource_type 2
12577,resource_type 8
12578,resource_type 2
12579,resource_type 2
12580,resource_type 2
12581,resource_type 2
12582,resource_type 7
12583,resource_type 8
12584,resource_type 2
12585,resource_type 7
12585,resource_type 8
12586,resource_type 2
12587,resource_type 8
12588,resource_type 8
12589,resource_type 8
12590,resource_type 8
12591,resource_type 8
12592,resource_type 8
12593,resource_type 8
12594,resource_type 2
12595,resource_type 2
12596,resource_type 2
12597,resource_type 8
12597,resource_type 7
12598,resource_type 2
12599,resource_type 2
12600,resource_type 2
12601,resource_type 2
12602,resource_type 8
12602,resource_type 2
12602,resource_type 8
12602,resource_type 2
12603,resource_type 2
12604,resource_type 2
12605,resource_type 2
12606,resource_type 8
12607,resource_type 8
12608,resource_type 8
12609,resource_type 8
12610,resource_type 7
12610,resource_type 8
12611,resource_type 8
12611,resource_type 2
12612,resource_type 2
12613,resource_type 2
12613,resource_type 8
12614,resource_type 2
12615,resource_type 8
12615,resource_type 8
12616,resource_type 8
12616,resource_type 8
12617,resource_type 2
12618,resource_type 8
12619,resource_type 2
12620,resource_type 2
12621,resource_type 2
12622,resource_type 2
12622,resource_type 2
12623,resource_type 2
12624,resource_type 8
12625,resource_type 2
12626,resource_type 8
12627,resource_type 8
12628,resource_type 6
12628,resource_type 8
12629,resource_type 8
12630,resource_type 8
12631,resource_type 2
12632,resource_type 2
12633,resource_type 8
12634,resource_type 1
12634,resource_type 8
12634,resource_type 1
12634,resource_type 8
12635,resource_type 8
12635,resource_type 8
12636,resource_type 8
12636,resource_type 8
12637,resource_type 2
12638,resource_type 8
12639,resource_type 2
12640,resource_type 2
12641,resource_type 8
12642,resource_type 8
12643,resource_type 2
12644,resource_type 6
12644,resource_type 8
12645,resource_type 8
12645,resource_type 2
12646,resource_type 2
12647,resource_type 2
12648,resource_type 8
12649,resource_type 2
12650,resource_type 2
12651,resource_type 8
12652,resource_type 8
12652,resource_type 8
12653,resource_type 2
12654,resource_type 2
12655,resource_type 2
12656,resource_type 8
12657,resource_type 2
12657,resource_type 8
12658,resource_type 2
12659,resource_type 2
12660,resource_type 2
12660,resource_type 1
12660,resource_type 2
12660,resource_type 1
12661,resource_type 8
12662,resource_type 8
12663,resource_type 2
12664,resource_type 2
12665,resource_type 6
12666,resource_type 8
12667,resource_type 2
12668,resource_type 8
12669,resource_type 2
12670,resource_type 8
12670,resource_type 8
12671,resource_type 8
12671,resource_type 8
12672,resource_type 2
12673,resource_type 2
12674,resource_type 2
12675,resource_type 8
12676,resource_type 2
12677,resource_type 8
12678,resource_type 8
12679,resource_type 1
12679,resource_type 8
12680,resource_type 2
12681,resource_type 8
12682,resource_type 8
12682,resource_type 7
12682,resource_type 4
12683,resource_type 8
12684,resource_type 2
12685,resource_type 2
12685,resource_type 2
12686,resource_type 8
12687,resource_type 8
12688,resource_type 8
12689,resource_type 8
12690,resource_type 9
12691,resource_type 8
12692,resource_type 6
12693,resource_type 8
12693,resource_type 8
12694,resource_type 8
12695,resource_type 8
12696,resource_type 8
12697,resource_type 8
12698,resource_type 8
12699,resource_type 2
12700,resource_type 8
12701,resource_type 2
12702,resource_type 2
12702,resource_type 2
12703,resource_type 2
12704,resource_type 8
12704,resource_type 2
12705,resource_type 2
12706,resource_type 2
12707,resource_type 2
12707,resource_type 8
12708,resource_type 8
12709,resource_type 8
12710,resource_type 8
12711,resource_type 2
12712,resource_type 2
12713,resource_type 2
12714,resource_type 8
12714,resource_type 8
12715,resource_type 8
12716,resource_type 2
12717,resource_type 2
12718,resource_type 2
12719,resource_type 2
12720,resource_type 8
12721,resource_type 8
12722,resource_type 2
12722,resource_type 2
12723,resource_type 8
12723,resource_type 6
12723,resource_type 7
12724,resource_type 8
12725,resource_type 2
12726,resource_type 2
12727,resource_type 2
12728,resource_type 2
12729,resource_type 8
12730,resource_type 2
12731,resource_type 8
12732,resource_type 2
12732,resource_type 8
12733,resource_type 2
12734,resource_type 8
12735,resource_type 6
12735,resource_type 8
12736,resource_type 8
12737,resource_type 8
12737,resource_type 8
12738,resource_type 8
12739,resource_type 2
12740,resource_type 8
12741,resource_type 4
12741,resource_type 8
12742,resource_type 2
12743,resource_type 8
12744,resource_type 8
12745,resource_type 8
12745,resource_type 2
12746,resource_type 2
12747,resource_type 2
12748,resource_type 8
12749,resource_type 8
12750,resource_type 8
12751,resource_type 8
12752,resource_type 2
12753,resource_type 2
12754,resource_type 9
12755,resource_type 8
12756,resource_type 2
12756,resource_type 8
12756,resource_type 2
12756,resource_type 8
12757,resource_type 8
12758,resource_type 2
12759,resource_type 2
12760,resource_type 2
12761,resource_type 8
12762,resource_type 8
12763,resource_type 2
12764,resource_type 8
12765,resource_type 2
12765,resource_type 8
12766,resource_type 8
12767,resource_type 2
12768,resource_type 8
12769,resource_type 2
12770,resource_type 2
12771,resource_type 8
12772,resource_type 2
12773,resource_type 8
12774,resource_type 2
12774,resource_type 8
12775,resource_type 8
12775,resource_type 8
12776,resource_type 2
12777,resource_type 2
12778,resource_type 2
12779,resource_type 2
12780,resource_type 6
12780,resource_type 8
12780,resource_type 7
12780,resource_type 4
12781,resource_type 2
12782,resource_type 8
12783,resource_type 8
12784,resource_type 8
12785,resource_type 2
12786,resource_type 8
12787,resource_type 2
12788,resource_type 8
12789,resource_type 8
12790,resource_type 8
12791,resource_type 2
12792,resource_type 2
12793,resource_type 2
12794,resource_type 2
12795,resource_type 2
12796,resource_type 2
12797,resource_type 2
12798,resource_type 8
12799,resource_type 8
12800,resource_type 8
12800,resource_type 8
12801,resource_type 2
12802,resource_type 8
12803,resource_type 8
12804,resource_type 2
12805,resource_type 2
12806,resource_type 8
12806,resource_type 8
12807,resource_type 8
12808,resource_type 8
12809,resource_type 2
12810,resource_type 2
12811,resource_type 8
12812,resource_type 8
12812,resource_type 8
12813,resource_type 2
12814,resource_type 2
12815,resource_type 8
12815,resource_type 8
12816,resource_type 2
12817,resource_type 2
12818,resource_type 8
12819,resource_type 8
12819,resource_type 8
12820,resource_type 2
12821,resource_type 8
12822,resource_type 2
12823,resource_type 8
12824,resource_type 8
12824,resource_type 2
12825,resource_type 2
12826,resource_type 8
12826,resource_type 8
12827,resource_type 2
12828,resource_type 8
12829,resource_type 8
12830,resource_type 9
12830,resource_type 8
12831,resource_type 2
12832,resource_type 2
12833,resource_type 8
12833,resource_type 6
12833,resource_type 8
12833,resource_type 6
12834,resource_type 2
12835,resource_type 2
12836,resource_type 2
12837,resource_type 8
12838,resource_type 2
12839,resource_type 8
12840,resource_type 8
12841,resource_type 2
12842,resource_type 8
12843,resource_type 2
12844,resource_type 1
12844,resource_type 8
12844,resource_type 2
12845,resource_type 6
12845,resource_type 8
12845,resource_type 6
12845,resource_type 8
12846,resource_type 2
12846,resource_type 8
12847,resource_type 8
12848,resource_type 8
12848,resource_type 8
12849,resource_type 2
12850,resource_type 2
12851,resource_type 8
12852,resource_type 8
12853,resource_type 8
12854,resource_type 8
12854,resource_type 8
12855,resource_type 9
12855,resource_type 9
12856,resource_type 8
12856,resource_type 8
12857,resource_type 8
12858,resource_type 2
12859,resource_type 2
12860,resource_type 8
12861,resource_type 8
12862,resource_type 8
12863,resource_type 8
12864,resource_type 8
12864,resource_type 8
12865,resource_type 2
12865,resource_type 8
12866,resource_type 8
12867,resource_type 2
12868,resource_type 2
12869,resource_type 2
12870,resource_type 2
12871,resource_type 2
12872,resource_type 8
12873,resource_type 2
12874,resource_type 2
12875,resource_type 8
12876,resource_type 2
12877,resource_type 8
12877,resource_type 6
12878,resource_type 2
12879,resource_type 8
12880,resource_type 2
12881,resource_type 8
12882,resource_type 2
12882,resource_type 2
12883,resource_type 2
12884,resource_type 8
12885,resource_type 2
12886,resource_type 8
12887,resource_type 8
12888,resource_type 2
12889,resource_type 8
12890,resource_type 2
12891,resource_type 8
12891,resource_type 8
12892,resource_type 2
12892,resource_type 8
12893,resource_type 8
12894,resource_type 8
12895,resource_type 8
12896,resource_type 8
12897,resource_type 2
12898,resource_type 2
12899,resource_type 2
12900,resource_type 2
12901,resource_type 8
12902,resource_type 8
12903,resource_type 2
12903,resource_type 8
12904,resource_type 2
12905,resource_type 2
12906,resource_type 2
12907,resource_type 2
12908,resource_type 2
12909,resource_type 3
12910,resource_type 8
12910,resource_type 8
12911,resource_type 2
12912,resource_type 2
12913,resource_type 2
12914,resource_type 2
12915,resource_type 8
12916,resource_type 2
12917,resource_type 2
12918,resource_type 8
12918,resource_type 2
12919,resource_type 8
12919,resource_type 8
12920,resource_type 2
12921,resource_type 2
12922,resource_type 2
12923,resource_type 2
12924,resource_type 8
12924,resource_type 2
12925,resource_type 8
12926,resource_type 8
12926,resource_type 6
12926,resource_type 4
12927,resource_type 8
12928,resource_type 6
12928,resource_type 6
12929,resource_type 8
12929,resource_type 8
12930,resource_type 2
12931,resource_type 2
12932,resource_type 8
12933,resource_type 2
12934,resource_type 8
12935,resource_type 8
12936,resource_type 2
12937,resource_type 2
12938,resource_type 2
12939,resource_type 8
12940,resource_type 2
12941,resource_type 8
12942,resource_type 2
12943,resource_type 8
12944,resource_type 8
12945,resource_type 2
12946,resource_type 8
12947,resource_type 2
12948,resource_type 8
12949,resource_type 8
12949,resource_type 8
12950,resource_type 8
12951,resource_type 8
12952,resource_type 2
12953,resource_type 8
12954,resource_type 8
12955,resource_type 2
12956,resource_type 2
12957,resource_type 2
12957,resource_type 2
12958,resource_type 8
12959,resource_type 8
12959,resource_type 8
12960,resource_type 8
12961,resource_type 8
12962,resource_type 2
12963,resource_type 2
12963,resource_type 8
12964,resource_type 2
12965,resource_type 2
12966,resource_type 2
12967,resource_type 8
12968,resource_type 2
12969,resource_type 8
12969,resource_type 8
12970,resource_type 4
12970,resource_type 8
12971,resource_type 2
12972,resource_type 2
12973,resource_type 2
12974,resource_type 2
12975,resource_type 2
12976,resource_type 2
12976,resource_type 8
12977,resource_type 2
12978,resource_type 8
12979,resource_type 2
12980,resource_type 2
12981,resource_type 2
12982,resource_type 3
12983,resource_type 2
12984,resource_type 8
12984,resource_type 6
12984,resource_type 8
12984,resource_type 6
12985,resource_type 3
12985,resource_type 8
12986,resource_type 8
12987,resource_type 8
12988,resource_type 8
12989,resource_type 8
12990,resource_type 8
12990,resource_type 6
12991,resource_type 2
12992,resource_type 8
12993,resource_type 8
12993,resource_type 8
12994,resource_type 2
12994,resource_type 2
12995,resource_type 2
12996,resource_type 2
12997,resource_type 8
12997,resource_type 2
12998,resource_type 2
12999,resource_type 8
13000,resource_type 8
13001,resource_type 2
13002,resource_type 8
13002,resource_type 2
13003,resource_type 8
13004,resource_type 2
13004,resource_type 8
13005,resource_type 8
13006,resource_type 2
13007,resource_type 2
13008,resource_type 2
13009,resource_type 8
13010,resource_type 2
13011,resource_type 2
13012,resource_type 8
13012,resource_type 6
13013,resource_type 2
13014,resource_type 2
13015,resource_type 2
13015,resource_type 2
13016,resource_type 2
13017,resource_type 2
13018,resource_type 8
13019,resource_type 8
13019,resource_type 8
13020,resource_type 2
13021,resource_type 2
13022,resource_type 8
13022,resource_type 8
13023,resource_type 8
